seri;model;titles;year;km;color;prices;date;location
Taycan;4S Performance Plus;ELITE AUTO 2020 TAYCAN 4S PP SPORTDSIGN HEAD-UP AKS ACC BOSE 21J;2020.0;26.0;Siyah;5.275.000 TL;14 Nisan;İstanbul
Taycan;4S Performance Plus;MODENA MOTORS 2020 PORSCHE TAYCAN 4S PERFORMANS PLUS+ARKA AKS;2020.0;30.May;Siyah;5.075.000 TL;14 Nisan;İstanbul
Panamera;Panamera Diesel;BORZ MOTOR'DAN 2012 PANAMERA 3.0 D 109.000KM+AİR+C­HRONO+HATASIZ!;2012.0;109.0;Siyah;3.499.900 TL;14 Nisan;İstanbul
Panamera;Panamera Diesel;MELİNDA MOTORS''TAN 2015 PANERAMA TR DE TEK;2015.0;140.0;Siyah;4.750.000 TL;14 Nisan;İstanbul
Panamera;Panamera Diesel;2013 PLATİNUM EDİTİON VAKUM ISITMA SOĞUTMA BOSE CARBON PUSULA;2013.0;267.0;Beyaz;2.950.000 TL;14 Nisan;Mersin
Panamera;Panamera Diesel;MFK MOTORS HATASIZ PANAMERA İÇİ BEJ GTS CARBON CHRONE FULL 300HP;2013.0;209.0;Beyaz;3.550.000 TL;14 Nisan;Antalya
Taycan;Taycan;NİĞDELİLER 2022 Porsche Taycan Performance Plus 408hp / 6444;2022.0;7.159;Siyah;6.289.000 TL;14 Nisan;İzmir
Taycan;4S Performance Plus;BMotors Plaza 2022 BAYİ TAYCAN 4S P.PLUS AİR Y.EKRANI BOSE SOGTM;2022.0;6.001;Siyah;6.650.000 TL;14 Nisan;Sivas
911;Carrera 4S;ANKA'DAN BAYİ ÇIKIŞLI DÜŞÜK KM PORSCHE CARRERA 4S 400 HP;2011.0;64.0;Beyaz;3.250.000 TL;14 Nisan;İstanbul
Panamera;Panamera 4;İLK SAHİBİNDEN UZATILMIŞ GARANTİ , VERGİ BARIŞLI;2011.0;99.0;Bej;2.950.000 TL;14 Nisan;İstanbul
Taycan;4S Performance Plus;Sahibinden...;2020.0;27.0;Siyah;6.120.000 TL;14 Nisan;Adana
Taycan;4S Performance Plus;İLK SAHİBİNDEN GARANTİSİ UZATILMIŞ.;2020.0;45.0;Siyah;4.875.000 TL;14 Nisan;Antalya
Panamera;Panamera Diesel;KOYUNCU AUTO BAYİ 2012 PORSCHE PANAMERA HATASIZ BOSE TAM FULL;2012.0;116.0;Beyaz;3.425.000 TL;14 Nisan;Mersin
911;Carrera 4;HANCAR 2021 PORSCHE 911 CARRERA 4-SOĞUTMA-SPOR EGSOZ-BOSE;2021.0;19.83;Siyah;11.950.000 TL;14 Nisan;İstanbul
911;Turbo;MEHCAR 2010-BAYİ-911 TURBO TECHART-SOGUTM­A-CHRONO-BOSE;2010.0;64.5;Siyah;4.949.000 TL;14 Nisan;İstanbul
Cayman;Cayman;POSH MOTORS_2008 PORSCHE CAYMAN MANUEL-BAYİ ÇIKIŞLI;2008.0;144.0;Siyah;1.625.000 TL;14 Nisan;İstanbul
718;Cayman;NASYONEL BAYİ GT4 AERO KIT OZ JANT SEMI SLICK BOSE PDLS+ CHRONO;2017.0;63.05;Kırmızı;3.645.000 TL;14 Nisan;İstanbul
Taycan;4S Performance Plus;CAR-LEO 2022 TAYCAN 4S PERFORMANS PLUS ARKA AKS 21 JANT;2022.0;6.001;Siyah;6.990.000 TL;14 Nisan;İstanbul
Panamera;Panamera Diesel;REGERA MOTORS 2013 PORSCHE PANAMERA DIESEL - MARSHALLA SOĞUTMA;2013.0;238.0;Siyah;2.640.000 TL;14 Nisan;İstanbul
Panamera;Panamera Diesel;İÇİ DIŞI ÇOK GÜZEL VE TEMİZ BAKIMLI SIFIR GİBİ TEMİZZ;2012.0;192.0;Beyaz;3.000.000 TL;14 Nisan;Eskişehir
Panamera;Panamera Diesel;ÇELİKLER LUXURY CARS;2013.0;92.0;Füme;4.080.000 TL;14 Nisan;Antalya
Taycan;4S Performance Plus;ALKAN AŞ 2020 PORSCHE TAYCAN 4S PERF.PLUS-TRUF-S­OĞUTMA-11.000km;2020.0;11.0;Siyah;5.100.000 TL;14 Nisan;Ankara
Panamera;Panamera Diesel;ARSLAN OTOMOTİV/BAYİ/BOYA­SIZ/300HP/EDITİON/B­OSE/CARBON/4BÖLGE/;2015.0;165.0;Siyah;3.925.000 TL;14 Nisan;Afyonkarahisar
Cayman;Cayman;ÇINARAY AUTO PORSCHE CAYMAN 2.9 PDK 265 HP 87.000 KM;2011.0;98.0;Beyaz;2.380.000 TL;14 Nisan;Ankara
Panamera;Panamera Diesel;PORSCHE PANAMERA DIESEL PLATINUM EDITION ORJ 118BİN KM;2012.0;118.0;Beyaz;3.200.000 TL;14 Nisan;İstanbul
Taycan;4S Performance Plus;HATASIZ 2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS-CHRONO -360°-BOSE;2020.0;32.0;Füme;5.500.000 TL;14 Nisan;Ankara
Boxster;S;2009 MODEL 3.4 H 6 295 HP BOXSTER S PDK ŞANZIMAN 76500 KMDE;2009.0;76.5;Siyah;1.827.000 TL;14 Nisan;İstanbul
911;Targa 4S;ARES'DEN 2007 911 TARGA 4S;2007.0;160.0;Siyah;3.250.000 TL;14 Nisan;Ankara
911;Carrera 4S;2013 CARREEA 4S 73000 KM SPOR EGZOZ+CHRONO+MOCA DERİ+BOSE+SOGUTM;2013.0;73.4;Beyaz;5.750.000 TL;14 Nisan;İstanbul
Panamera;Panamera 4;Hatasız boyasız bayi çıkışlı;2011.0;64.0;Mavi;3.549.000 TL;14 Nisan;Ankara
911;Carrera 4S;PORSCHE 911 CARRERA 4S BAYİ CHRONO/BOSE/SPOR EG./ISITMA,SOĞUTMA;2019.0;45.1;Siyah;9.750.000 TL;14 Nisan;İzmir
Panamera;Panamera Diesel;2012 PANAMERA GTS PAKET AİR CARBON CHRONO TURBO JANT;2012.0;245.0;Siyah;2.600.000 TL;14 Nisan;İstanbul
Taycan;Turbo S;ÖZEL SİPARİŞ İLK SAHİBİNDEN TAYCAN TURBO S BAYİ-PDCC-S­OĞUTMA-PPF;2020.0;36.0;Beyaz;7.700.000 TL;13 Nisan;İstanbul
Panamera;Panamera Diesel;Bayi Çıkışlı \ Uzay Gri \ Sahibinden;2014.0;209.0;Gri;4.800.000 TL;13 Nisan;Ankara
Taycan;4S Performance Plus;PORCSHE TAYCAN 4S PERFORMANCE || PLUS EN FULL 571 HP;2021.0;7.0;Lacivert;7.500.000 TL;13 Nisan;Giresun
Boxster;Boxster;'' ANL MOTORS '' 2011 PORSCHE BOXSTER 2.7 PDK/BAYİ/ISITMA;2011.0;99.0;Sarı;2.060.000 TL;13 Nisan;İstanbul
Panamera;Panamera Diesel;Porsche panemera diesel kusursuz en dolusu;2015.0;97.8;Beyaz;4.875.000 TL;13 Nisan;İstanbul
Panamera;Panamera Diesel;ARA MOTORS'DAN 2012 PANAMERA DİESEL V.BARIŞLI AİR+SOĞTMA;2012.0;135.0;Beyaz;3.250.000 TL;13 Nisan;Denizli
Taycan;4 Cross Turismo;GEPARD|2021 PORSHE TAYCAN 4 CROSS TURISMO HATASIZ;2021.0;6.Jan;Gri;5.700.000 TL;13 Nisan;İstanbul
911;Turbo S;tertemiz vergi barışlı;2011.0;56.0;Siyah;9.500.000 TL;13 Nisan;İstanbul
911;GT3;GALLERIA-2021 PORSCHE 911 GT3 TOURING-ÖN AKS-SPOR EGZOZ-BOSE;2021.0;9.0;Siyah;19.200.000 TL;13 Nisan;İstanbul
Panamera;Panamera Diesel;SAHİBİNDEN HATASIZ BOYASIZ TRAMERSİZ;2012.0;209.0;Beyaz;2.795.000 TL;13 Nisan;Ankara
Panamera;Panamera Diesel;2012-PANEMRE-TAM DOLU-CARBON-BOSE-4 KLTK ISITMA SOGUTMA-G GÖRÜŞ;2012.0;240.0;Siyah;2.569.000 TL;13 Nisan;İzmir
Panamera;Panamera 4 Platinum Edition;ÇAKIROĞLU OTOMOTİV'DEN 2022 PANAMERA 4 PLATİNUM EDİTİON BAYİ;2022.0;7.0;Siyah;11.700.000 TL;13 Nisan;Düzce
911;Carrera;SS MOTORS 1998 PORSCHE 911 CARRERA-DARK BLUE METALLIC;1998.0;120.871;Mavi;1.495.000 TL;13 Nisan;İstanbul
911;Carrera 4S;NASYONEL DOĞUŞ 2025 GARANTİ 20JANT SPOR EGSOZ CARBON SOĞTMA BOSE;2016.0;27.492;Beyaz;8.200.000 TL;13 Nisan;İstanbul
Taycan;4S Performance Plus;2021 BAYİ TAYCAN 4S PERFORMANS PLUS ARKA AKS-22KW SARJ - %18 KDV;2021.0;6.Jan;Lacivert;6.299.000 TL;13 Nisan;Ankara
Panamera;Panamera 4S;DOĞUŞ BAYİİ 2012 PORSCHE PANAMERA 4S 4.8 MOTOR HATASIZ AYARINDA;2012.0;264.0;Beyaz;3.590.000 TL;13 Nisan;İzmir
911;Carrera;BAYİİ ÇIKIŞLI PORSCHE 911;2005.0;146.0;Gümüş Gri;3.250.000 TL;13 Nisan;Adana
Panamera;Panamera Diesel;Hatasız Porche Panamera air pusula sogutma ısıtma En Dolusu;2012.0;162.0;Beyaz;3.000.000 TL;13 Nisan;İstanbul
Taycan;Turbo;YENİKÖY MOTORS KARTAL 2020 TAYCAN TURBO - PASSENGER DISPLAY;2020.0;6.Mar;Beyaz;6.750.000 TL;13 Nisan;İstanbul
911;Carrera;- AYAZ MOTORS 2012 PORSCHE CARRERA 911 BAYİ;2012.0;69.0;Siyah;4.750.000 TL;13 Nisan;İstanbul
Panamera;Panamera Diesel;SAVAŞ AUTO 2012 3.0 DİESEL VADE TAKAS OLUR;2012.0;249.0;Beyaz;2.590.000 TL;13 Nisan;İstanbul
Panamera;Panamera 4S;ETİLERMOTOR­S-PANAMERA 4S-SOĞUTMA-S. EGZOZ-KARBON-M­ULTIMEDYA-PDCC;2017.0;34.5;Beyaz;8.790.000 TL;13 Nisan;İstanbul
Cayman;Cayman;2007 Porsche Cayman 2.7;2007.0;174.0;Siyah;1.800.000 TL;13 Nisan;İzmir
Panamera;Panamera Diesel;PANEMERA BAYİİİ DOĞUŞ TEMİZZ TRAMER YOK;2015.0;159.0;Beyaz;4.000.000 TL;13 Nisan;Tekirdağ
Taycan;4S Performance Plus;PORSCHE TAYCAN 4S PERFORMANCE PLUS-BAYİ-HATASIZ;2020.0;16.0;Beyaz;5.750.000 TL;13 Nisan;Samsun
Panamera;Panamera 4S;Aracımız masrafsizdir takas açik jep tarzi elektrik araçlar;2011.0;189.9;Beyaz;2.445.000 TL;13 Nisan;Antalya
Taycan;4S Performance Plus;İMPERİAL MOTORS 2021 PORSCHE TAYCAN 4S PERFORMANCE PLUS BOSE;2021.0;25.0;Siyah;4.900.000 TL;13 Nisan;Ankara
Taycan;Turbo S;2020 PORSCHE TAYCAN TURBO S DOĞUŞ ÇIKIŞ BAYİİ GARANTİLİ;2020.0;29.0;Siyah;6.200.000 TL;13 Nisan;İstanbul
Boxster;Boxster;2007 DOĞUŞ ÇIKIŞLI CHRONO+BOSE+IS­ITMA+EGZOZ+LED STOP+MULTİMEDİA;2007.0;83.0;Kırmızı;1.395.000 TL;13 Nisan;İstanbul
911;Carrera 4S;SS MOTORS BAYİ 2013 911 CARRERA 4S-CHRONO-SOĞUT­MA-BOSE-36.615 KM;2013.0;36.615;Siyah;6.500.000 TL;13 Nisan;İstanbul
911;Carrera 4 GTS;ATA CAR 2023 MODEL PORSCHE CARRERA 4 GTS;2022.0;6.Aug;Siyah;16.250.000 TL;13 Nisan;İstanbul
Panamera;Panamera Diesel;HASAR KAYITSIZ 160 KM DE İÇİ DIŞI TEMİZ VE BAKIMLI ARABA;2012.0;160.0;Beyaz;3.200.000 TL;13 Nisan;Eskişehir
911;Carrera 4;GARAGE 2006 PORSCHE CARRERA 4/ISITMA/CHRO­NO/BOSE/BAYİ;2006.0;60.672;Gri;3.375.000 TL;13 Nisan;İstanbul
Taycan;Turbo;NARİN'DEN 2021 PORSCHE TAYCAN TURBO CHRONO 680 HP BAYİ ÇIKIŞLI;2021.0;22.658;Gri;6.300.000 TL;13 Nisan;İstanbul
Taycan;Turbo;TARGET MOTORS 2020 TAYCAN TURBO BOSE+YOLCU+SĞT­M+18KLTK+680HP;2020.0;Jun.75;Kırmızı;6.750.000 TL;13 Nisan;İstanbul
911;GT3;ATA CAR 2023 MODEL PORSCHE 911 GT3;2022.0;6.001;Siyah;17.250.000 TL;13 Nisan;İstanbul
911;Carrera GTS;BAYI CIKISLI HASARSIZ GARANTILI PORSCHE 991.2 911 4 GTS;2017.0;35.0;Füme;11.000.000 TL;13 Nisan;İstanbul
Panamera;Panamera Diesel;HATASIZ KUSURSUZ BAKIMLARI YENİ;2012.0;275.0;Siyah;2.750.000 TL;13 Nisan;Balıkesir
Taycan;Turbo S;ÖZGÖRKEY OTOMOTİV BORNOVA 2020 MODEL PORSCHE TAYCAN TURBO S;2020.0;34.125;Gri;5.899.900 TL;13 Nisan;İzmir
Panamera;Panamera;ATA CAR 2022 MODEL PORSCHE PANAMERA4 M.MEDYA S.EGZOS BURMESTER;2022.0;6.001;Siyah;12.750.000 TL;13 Nisan;İstanbul
Panamera;Panamera Diesel;-A Y Ş İ T-2013-GTS-CHRON­O-AIRMATIC-SOĞU­TMA-VAKUM-KYLESS;2013.0;220.0;Siyah;2.950.000 TL;13 Nisan;Gaziantep
Panamera;Panamera Diesel;DOĞUŞ ÇIKIŞLI SAHİBİNDEN PORSCHE PANAMERA;2014.0;249.0;Kahverengi;3.650.000 TL;13 Nisan;İstanbul
Panamera;Panamera 4;2012 Bayii Cok Temiz Panamera 4 ,69.000KM orjinal;2012.0;69.0;Siyah;3.600.000 TL;13 Nisan;İstanbul
Panamera;Panamera Diesel;DOĞUŞ ÇIKIŞLI, TRAMER KAYITSIZ, 2014 MODEL , 2. SAHİBİNDEN TEMİZ;2014.0;105.0;Siyah;4.360.000 TL;12 Nisan;İstanbul
Panamera;Panamera Diesel;FM MOTORS DAN 2013 PORSCHE PANAMERA DİESEL -MAKYAJLI- BAYİ DOLU;2013.0;215.0;Beyaz;3.590.000 TL;12 Nisan;Konya
911;Carrera 4S;2011 PORSCHE CARRERA 4S PDK BOYASIZ 84.927 KM TÜRKİYE DE TEK;2011.0;84.927;Siyah;4.110.000 TL;12 Nisan;İstanbul
Taycan;Turbo;PORSCHE TAYCAN TURBO 680PS EXTRA FULL;2020.0;19.0;Siyah;5.790.000 TL;12 Nisan;İstanbul
Panamera;Panamera 4;İMPERİAL MOTORS 2011 PANEMARA 4 VERGİ BARIŞLI 4 X 4;2011.0;175.0;Siyah;1.975.000 TL;12 Nisan;Ankara
Panamera;Panamera GTS;TARGET MOTORS 2012 PANAMERA 4.8 GTS 430 HP 18KLTK+NAVİ+HATASIZ;2012.0;103.0;Siyah;4.500.000 TL;12 Nisan;İstanbul
Panamera;Panamera Diesel;DOĞUŞ ÇIKIŞLI Matriks far,Adaptif şasi,Keyless access emsalsiz.;2015.0;249.5;Beyaz;4.440.000 TL;12 Nisan;Ankara
Taycan;GTS Sport Turismo;GEPARD|2022 NEW TAYCAN GTS SPORT TURISMO 598 HP ÖZEL SİPARİŞ;2022.0;6.001;Kırmızı;9.900.000 TL;12 Nisan;İstanbul
911;Carrera 4S;Titiz Kullanılmış Carrera 4S Bayan Kullanıcıdan Emsalsiz;2004.0;140.0;Siyah;2.400.000 TL;12 Nisan;İstanbul
Taycan;Turbo S;2020 PORSCHE TAYCAN TURBO S 761 HP AIR,BOYASIZ BAYİİ FULL;2020.0;34.0;Beyaz;6.500.000 TL;12 Nisan;Mersin
911;Carrera;GARAGE 2011 CARRERA BLACK EDITION-LIMITED EDITION NO:0337/1911-;2011.0;60.0;Siyah;3.750.000 TL;12 Nisan;İstanbul
Panamera;Panamera 4 E-Hybrid;ERCAR MOTORS 2020 PORSCHE PANAMERA E-HYBRİD-BO­SE-SOĞUTMA;2020.0;40.0;Siyah;8.800.000 TL;12 Nisan;İstanbul
Panamera;Panamera Diesel;150000 KM. HİÇ HATASIZ BOYASIZ TREMERSİZ;2013.0;150.0;Siyah;3.740.000 TL;12 Nisan;Giresun
Panamera;Panamera Diesel;REDLINE GARAGE 2012 MODEL PORSCHE PANAMERA DIESEL BAYİ;2012.0;80.0;Kahverengi;3.600.000 TL;12 Nisan;Antalya
911;Carrera;Doğuş çıkışlı, 2011 / 64.900 km 911 Carrera,sigara içilmemiş.;2011.0;64.9;Siyah;4.100.000 TL;12 Nisan;İstanbul
Panamera;Panamera 4S Diesel;arac görülmeye deger;2017.0;126.5;Lacivert;8.265.000 TL;12 Nisan;Ankara
Panamera;Panamera 4S Diesel;2017 PORSCHE PANAMERA 4S DIESEL - BAYİ ÇIKIŞLI - HATASIZ;2017.0;122.5;Siyah;10.450.000 TL;12 Nisan;Ankara
Panamera;Panamera Diesel;SORMOT 13ÇIKIŞLI PANEMERA MARSALA CHORONO AİR BOSE SOĞUTMA;2012.0;218.0;Siyah;2.875.000 TL;12 Nisan;İstanbul
Taycan;Turbo S;-VEGAS MOTORS-2020PORSCHE TAYCAN TURBOS BRABUS A.AKS SERAMİK AİR;2020.0;6.Feb;Beyaz;8.500.000 TL;12 Nisan;İstanbul
Cayman;Cayman;2007 PORSCHE CAYMAN 65.000'KM BAYİ ÇIKIŞLI KOBALT MAVİ;2007.0;65.0;Mavi;1.815.000 TL;12 Nisan;İstanbul
Cayman;S;DOR MOTORS CAYMAN S BAYİİ-BOSE-CHORONO;2006.0;196.0;Siyah;1.650.000 TL;12 Nisan;İstanbul
Cayman;S;Porsche Cayman S farklılığını yaşayın;2006.0;112.0;Gümüş Gri;1.350.000 TL;12 Nisan;İstanbul
911;Carrera 4;DOĞUŞ GARANTİLİ3YI­LYABANCIDAN YABANCIYA! 2016 MODEL 911 CARRERA4;2016.0;69.0;Gri;3.900.000 TL;12 Nisan;Ankara
Taycan;GTS;BAYİ+2023 TESCİL+SIFIR HATA+ 600HP + SAHIBINDEN;2022.0;1.111;Siyah;8.450.000 TL;12 Nisan;Bursa
Taycan;GTS Sport Turismo;Sahibinden 2022 Porsche Taycan GTS Sport Turismo HATASIZ;2022.0;Jul.45;Gümüş Gri;10.750.000 TL;12 Nisan;İstanbul
Panamera;Panamera Diesel;*AS Group Otomotiv* 2012 Dizel Panamera Tam Dolu AİR-BOSS-CHORON;2012.0;235.0;Siyah;2.600.000 TL;12 Nisan;Afyonkarahisar
Panamera;Panamera Diesel;HATASIZ PANEMERA DİZEL BAYİİ ÇIKIŞLI;2013.0;261.0;Beyaz;3.325.000 TL;12 Nisan;Yalova
911;Carrera;sahibinden satılık porsche carera;2000.0;224.0;Beyaz;1.545.000 TL;12 Nisan;İstanbul
Panamera;Panamera 4;HATASIZ BOYASIZ TRAMERSİZ BAYİİ PANAMERA 4 2011;2011.0;201.0;Beyaz;2.350.000 TL;12 Nisan;Denizli
Panamera;Panamera Diesel;KUZEY MOTORS - 2013 - YENİ KASA - MARSALA - SGTMA - VKM;2013.0;195.0;Beyaz;2.975.000 TL;12 Nisan;İstanbul
Cayman;S;MERKAR - 2011 PORSCHE CAYMAN S PDK 310HP;2011.0;85.369;Beyaz;1.890.000 TL;12 Nisan;İstanbul
911;Carrera S;RUHSAT SAHİBİNDEN HATASIZ;2012.0;63.0;Siyah;5.650.000 TL;12 Nisan;İzmir
Taycan;4S Performance Plus;GALLERY - 2021 PORSCHE TAYCAN 4S ARKA AKS YOLCU EKRAN;2021.0;18.0;Gümüş Gri;5.450.000 TL;12 Nisan;İstanbul
Taycan;Taycan;''SYL GROUP'' 2021 TAYCAN +BOSSE+SOGUTMA+HEAD UP+YOLCU EKRANI+;2021.0;6.005;Siyah;5.300.000 TL;12 Nisan;İstanbul
911;GT3;YENİKÖY MOTORS 2021 PORSCHE GT3 4.0 - LIFTING - SERAMİK;2021.0;8.0;Mavi;19.350.000 TL;12 Nisan;İstanbul
Panamera;Panamera Diesel;C A N K A Y'DAN GTS EDITION-BOYASIZ-TAM DOLU-CARBON -BOSE-SOĞUT;2012.0;208.0;Beyaz;2.895.000 TL;12 Nisan;Ankara
Panamera;Panamera Diesel;2013 BAYİ ÇIKIŞLI PLATİNİUM EDİTİON 146000 KM;2013.0;146.0;Beyaz;3.485.000 TL;12 Nisan;Ankara
Panamera;Panamera Diesel;2014 MODEL BAYİ ÇIKIŞLI MAKYAJLI 85.000KM'DE DIŞ FÜME İÇİ KAHVE;2014.0;85.95;Füme;4.425.000 TL;12 Nisan;Ankara
Boxster;Boxster;2011 PORSCHE BOXSTER -DOĞUŞ - İLK SAHİBİ SERVİS KAYITLI HATASIZ;2011.0;88.211;Beyaz;2.450.000 TL;12 Nisan;İzmir
Panamera;Panamera 4 E-Hybrid;EREN OTOMOTİVDEN 2019 PORSCHE PANEMERA 4 E-HYBRİD+ISI­TMA+SOĞUTMA;2019.0;37.0;Siyah;8.780.000 TL;12 Nisan;İzmir
911;Carrera 4S;Caretta'dan Bayi Çıkışlı Carbon Turbo Facelift Porsche 911;2006.0;81.0;Siyah;2.599.900 TL;12 Nisan;İstanbul
Taycan;Turbo S;HATASIZ KAZASIZ TAYCAN TURBO S;2020.0;29.0;Füme;6.300.000 TL;12 Nisan;İzmir
Panamera;Panamera Diesel;2013 MAKYAJLI KASA VAKUM+BOSE+­ANAHTARSIZ GİRİŞ;2013.0;221.0;Beyaz;2.850.000 TL;12 Nisan;Antalya
Panamera;Panamera 4S;PORSCHE PANAMERA 4S_2011_238.00­0KM_CARACTERE BODY KİT_HATASIZ;2011.0;238.0;Beyaz;2.350.000 TL;11 Nisan;Antalya
Panamera;Panamera 4;AKSIN MOTORS'DAN PANAMERA 4 V6 3.6 OTOMATİK;2011.0;155.88;Siyah;2.085.000 TL;11 Nisan;Ankara
Taycan;4S Performance Plus;ÖZEL FERRARİ KIRMIZISI RENGİNDE DOĞUŞ GARANTİSİ KAPSAMINDA;2020.0;29.0;Kırmızı;6.130.000 TL;11 Nisan;Tekirdağ
Panamera;Panamera Diesel;porsche panamera 2015;2014.0;45.0;Beyaz;6.000.000 TL;11 Nisan;İzmir
Boxster;S;2002 PORSCHE BOXSTER S MANUEL EMSALSİZ;2002.0;93.0;Siyah;1.500.000 TL;11 Nisan;Adana
Panamera;Panamera 4S;DOĞUŞ ÇIKIŞLI.HASAR KAYITSIZ.4 ÇEKER. TAKAS OLUR. TAKASLI;2010.0;320.0;Füme;2.250.000 TL;11 Nisan;İzmir
911;Turbo;SAHİBİNDEN TEMİZ PORSCHE;2010.0;88.0;Lacivert;5.750.000 TL;11 Nisan;İstanbul
Taycan;4S Performance Plus;SAHİBİNDEN TAYCAN 4S PERFORMANCEPLUS SPORTDESGN;2020.0;20.0;Gri;5.000.000 TL;11 Nisan;İzmir
Panamera;Panamera 4 E-Hybrid;NERGİZ'DEN 2021 PANAMERA 4E HYBRİD BURMESTER+D İSTRONİC+4 MASAJ;2021.0;10.0;Siyah;11.000.000 TL;11 Nisan;Gaziantep
Taycan;4S Performance Plus;AZ KM SAHİBİNDEN FULL BAYİ %18KDV SİYAH KIRMIZI PERFORMANCEPLUS;2021.0;1.Jun;Siyah;6.435.000 TL;11 Nisan;İstanbul
Panamera;Panamera 4;PORSCHE PANAMERA TERTEMİZ MASRAFSIZ;2012.0;173.0;Beyaz;2.450.000 TL;11 Nisan;İstanbul
911;Turbo S;SS MOTORS 2013 PORSCHE 911 TURBO S-SERAMİK-SOĞUT­MA-BOSE-CHRONO;2013.0;36.034;Siyah;10.300.000 TL;11 Nisan;İstanbul
Boxster;Boxster;ATASOY 1998 PORSCHE 986 2.5 BOXSTER SORUNSUZ;1998.0;180.832;Gri;795.000 TL;11 Nisan;Ankara
718;718;SAHİBİNDEN, DOĞUŞ OTO ÇIKIŞLI VE BAKIMLI, HATASIZ , 28.600KM;2016.0;28.Jun;Beyaz;4.125.000 TL;11 Nisan;Ankara
718;Boxster;718 BOXSTER NADIR PORSCHE RENGI;2016.0;68.0;Gri;3.700.000 TL;11 Nisan;İstanbul
Taycan;Turbo;YENİKÖY MOTORS 2020 TAYCAN TURBO -BURMESTER- PDCC-DISPLAY;2020.0;7.Aug;Siyah;6.650.000 TL;11 Nisan;İstanbul
911;Carrera 4S;CARELLA.. 2010 PORSCHE 911 CARRERA 4S BAYİİ HATASIZ PDK SGT-IST;2010.0;83.0;Beyaz;4.500.000 TL;11 Nisan;İstanbul
Cayman;S;CAYMAN S BAYİ İÇİ TABA FATURALI TÜM BAKIMLARI YENİ;2006.0;154.0;Siyah;1.425.000 TL;11 Nisan;İstanbul
Panamera;Panamera Diesel;PLUS AUTO'DAN 4 KOLTUK ISITMA -SOĞUTMA-BOSE SES -CARBON-CHRONO;2012.0;194.0;Beyaz;2.750.000 TL;11 Nisan;Denizli
Taycan;4S Performance Plus;ALKAN AŞ 2020 TAYCAN 4S PERFORMANCE PLUS-TRÜF-SO ĞUTMA-CHRONO;2020.0;55.0;Siyah;5.250.000 TL;11 Nisan;Ankara
Taycan;4S Performance Plus;2020 PORSCHE TAYCAN 4S+BAYİ+SOĞUTM­A+PERFORMANCE PLUS+YOLCU EKRAN;2020.0;6.001;Lacivert;6.150.000 TL;11 Nisan;Eskişehir
Taycan;Taycan;DOĞUŞ ÇIKIŞLI-SAHIBINDE­N-HATASIZ-BOYASIZ -AIRMATIC-KIRMIZI DERİ;2021.0;17.0;Beyaz;4.850.000 TL;11 Nisan;İstanbul
Cayman;Cayman;2007 CAYMAN 82.000 KM DOĞUŞ ÇIKIŞLI-BOSE-SPOR EGZ.-CARPLAY;2007.0;82.0;Siyah;1.590.000 TL;11 Nisan;İstanbul
Taycan;Turbo S;PAN MOTORS 2020 TAYCAN TURBO S BOSE MÜZİK SİSTEMİ;2020.0;6.Jan;Beyaz;7.950.000 TL;11 Nisan;İstanbul
Panamera;Panamera S Hybrid;Kusursuz temizlikte A+ kondisyonda garaj aracı;2012.0;127.0;Siyah;4.040.000 TL;11 Nisan;Ordu
Taycan;Turbo;GERZ OTOMOTİV`DEN 2020 TAYCAN TURBO AİRMATİC/YOLCU EKRAN;2020.0;35.0;Siyah;7.000.000 TL;11 Nisan;İstanbul
Panamera;Panamera Diesel;PORSCHE PANAMERA DİESEL PUSULA/AIR/ARKA KLİMA CHROME;2012.0;198.0;Siyah;2.475.000 TL;11 Nisan;Antalya
Taycan;4S Performance Plus;AVRASYA GROUP'TAN PORSCHE TAYCAN 4S PERFORMANCE PLUS /2020/571HP;2020.0;38.0;Beyaz;5.000.000 TL;11 Nisan;Ankara
Taycan;4S Sport Turismo;2022 PORSCHE TAYCAN 4S SPORT TURİSMO/571 HP/BOSE/YOLCU EKRANI;2022.0;6.005;Beyaz;6.999.000 TL;11 Nisan;İstanbul
911;Carrera 4S;RAIN CAR DAN PORSCHE CARRERA 4S CABRIO CHRONO HATASIZ;2013.0;83.3;Beyaz;6.989.000 TL;11 Nisan;İstanbul
Taycan;4 Cross Turismo;BAYİİİ ÇIKIŞLI HATASIZ 2027 YILINA KADAR GARANTİLİ;2022.0;8.May;Siyah;7.500.000 TL;11 Nisan;İstanbul
Panamera;Panamera 4;SAHİBİNDEN-H­ATASIZ-BAYİ CIKIŞLI-PANAMERA 4-TAM DOLU-4x4;2011.0;229.0;Beyaz;2.470.750 TL;11 Nisan;Sakarya
Panamera;Panamera Diesel;AUTO ERAY'DAN **PANAMERA 3.0D 300hp 48 AYA VARAN TAKSİT;2012.0;170.0;Beyaz;3.650.000 TL;11 Nisan;Sinop
Panamera;Panamera 4 Platinum Edition;2022~BAYİ~PANAMERA 4//ARKA AKS+SPOR KOLTUKLAR+S­OĞUTMA+SPOR EGZOZ;2022.0;8.Aug;Siyah;13.150.000 TL;11 Nisan;Trabzon
